C
CS1#cnt,CS2#cnt,CS1#c,CS2#c,CS1#pb,CS2#pb
Time,Item,Value
,3,663.101141
25850,1,10
,2,140.783355
,3,750.64515
25860,2,139.935862
,3,748.221806
25870,2,139.096644
,3,745.830657
25880,2,138.265622
,3,743.471258
25890,2,137.442716
,3,741.143169
25900,2,136.627846
,3,738.845957
25910,2,135.820933
,3,736.579195
25920,2,135.0219
,3,734.342464
25930,2,134.230671
,3,732.135347
25940,1,11
,2,133.447168
,3,729.957436
25950,2,132.671317
,3,727.808328
25960,2,131.903043
,3,725.687626
25970,2,131.142271
,3,723.594938
25980,2,130.388928
,3,721.529879
25990,2,129.642942
,3,719.492066
26000,2,128.904242
,3,717.481126
26010,2,128.172755
,3,715.496688
26020,2,127.448412
,3,713.538388
26030,2,126.731142
,3,711.605866
26040,2,126.020877
,3,709.698767
26050,2,125.317548
,3,707.816743
26060,2,124.621088
,3,705.95945
26070,1,10
,2,123.931429
,3,668.192916
26080,2,123.248505
,3,729.668613
26090,2,122.57225
,3,728.231627
26100,2,121.902599
,3,726.814642
26110,2,121.239488
,3,725.41737
26120,2,120.582852
,3,724.039528
26130,2,119.932629
,3,722.680837
26140,2,119.288755
,3,721.341021
26150,0,3
,1,9
,2,172.65117
,3,698.673534
26160,2,172.019811
,3,647.037132
26170,2,171.394617
,3,646.827531
26180,2,170.775529
,3,646.619617
26190,2,170.162487
,3,646.413377
26200,2,169.555431
,3,646.208797
26210,1,10
,2,168.954304
,3,736.005864
26220,2,168.359047
,3,735.804564
26230,2,167.769604
,3,735.604885
26240,2,167.185916
,3,735.406814
26250,2,166.607929
,3,735.210337
26260,2,166.035585
,3,735.015441
26270,2,165.468832
,3,734.822115
26280,2,164.907613
,3,734.630345
26290,2,164.351874
,3,734.440118
26300,1,11
,2,163.801563
,3,734.251423
26310,2,163.256626
,3,734.064247
26320,2,162.71701
,3,731.385803
26330,2,162.182665
,3,728.53902
26340,2,161.653537
,3,725.733659
26350,2,161.129577
,3,722.969108
26360,2,160.610733
,3,720.244766
26370,2,160.096956
,3,717.560041
26380,2,159.588197
,3,714.914346
